review,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty
"vừa phải thôi chứ, hồi sáng vô game là nó reset tài nguyên, bắt tải lại từ đầu, ngồi tải cả buổi, out ra vô lại bắt tải lại tiếp??",0,0,0,2,0,0,0,0,0,0
"game khá hay, nhưng mong game học rộng từ tắt vn cái, chứ chơi toàn gặp mấy bọn toxic mà cứ nói mấy câu tuổi tệ hại hoặc tuổi tệ hại tệ hại tệ hại các thứ mà không bị phạt thì tức die mất",0,0,0,0,0,1,0,2,0,0
bị văng ra hoài,0,0,0,2,0,0,0,0,0,0
chơi trong trận núp bụi ra trừ uy tín ??? nói tao treo máy afk,0,0,0,0,0,0,0,0,0,0
"cập nhật ngày càng tệ, cứ trừ uy tín vô tội vạ. game lag đổ thừa afk. đội ngũ ngày càng tệ hại, chỉ biết lên trừ uy tín lãng xẹt. quá tệ hại",0,0,0,2,2,2,0,0,0,0
game tệ hại,0,0,0,0,0,0,0,0,0,0
dọc màn hình,1,0,0,0,0,0,0,0,0,0
hồi trước được giờ vô trận là văng game trừ không biết bao nhiêu là uy tín,0,0,0,2,0,0,0,0,0,0
mạng không lag nhưng vào trận bị đơ không vào được làm mất uy tín người chơi tôi cho 1 sao không oan,0,0,0,2,2,0,0,0,0,0
không đăng nhập garena được chịu,0,0,0,2,0,0,0,0,0,0
"mấy tài khoản đánh giá 5 sao kêu họ tệ hại này tệ hại nọ biết không chi mà nói thử bị đi coi tức không bày đặt làm ra vẻ ta đây ,1 lỗi uy tín thôi mà trừ tận 2 lần , tố cáo cái chi cũng trừ vậy ,không nên tải ,mình không làm gì vẫn bị trừ , uy tín thì khôi phục có 3 lần mà trừ 1 lần 6 uy tín vậy thì chơi cái gì ,chơi để giải trí chứ chơi như này thì chơi làm gì ,người ta đâu có rảnh mà suốt ngày cày lại uy tín, cộng uy tín thì 1 ván cộng có 1 ,mà trừ tận 6,7 uy tín thế thì cày lại uy tín làm gì mất thời gian ,biết ghép công không",0,2,0,2,2,0,0,2,0,0
cập nhật xong không vô được game là sao vậy ạ,0,0,0,2,0,0,0,0,0,0
game khá ổn nhưng chênh lệch hạng quá cao tôi từ đại cao thủ iii ghép trúng tài khoản khá nhiều với cao thủ 1 đến 9 sao và toàn buff bẩn phá game,0,2,0,2,0,0,0,2,0,0
"được game liên tục, phân biệt dòng thiết bị, siêu siêu lag, cực kì bực bội, 1vote xóa game",0,0,0,2,0,0,0,0,0,0
game này chơi cũng được,0,0,0,0,0,0,0,0,0,0
tôi thấy dễ bị trừ uy tín và chơi tạm được,0,0,0,0,2,0,0,0,0,0
tự dưng bị lỗi mất kết nối rồi trừ uy tín của game thủ,0,0,0,2,2,0,0,0,0,0
game nhái fi5,0,0,0,0,0,0,0,0,0,0
vào là hiện ảnh alicu vừa đợi vừa bấm vào màn hình mà vẫn không có động tĩnh gì cứ phải xóa đi tải lại lag hết cả máy xong lại đợi tải lại tài nguyên nữa cứ 2 ngày là lại xảy ra hiện tượng này,0,0,0,2,0,0,0,0,0,0
tôi không thể vào game,0,0,0,2,0,0,0,0,0,0
game lag,0,0,0,2,0,0,0,0,0,0
"cứ đạp tôi văng game hoài rồi trừ uy tín tôi, hễ mà sắp vào được trận là đạp tôi ra rồi, cày 1 ngày thì được có 3 điểm mà trừ riết uy tín tôi còn có 70",0,0,0,2,2,0,0,0,0,0
chơi ức chế đồng đội như tệ hại game tệ hại,0,0,0,0,0,0,0,2,0,0
xếp hạng game tệ hại,0,2,0,0,0,0,0,0,0,0
game tệ hại hệ thống ghép trận tệ hại team mình thì toàn bọn con nít vào phá team họ thì chơi như tuyển thủ,0,2,0,0,0,0,0,2,0,0
"tuy máy tao mạnh với wifi mạnh mà nó cứ lag ,lag 7 phút vô thấy 0 4 rồi",0,0,0,2,0,0,0,0,0,0
game riết như tệ hại điện thoại ram 12 chơi vẫn bị giật lag,0,0,0,2,0,0,0,0,0,0
"wifi khỏe mà không vào được, toàn bị văng ra, vào lâu vô cùng, đến lúc vào được thì xong trận luôn rồi",0,0,0,2,0,0,0,0,0,0
"chơi game 3a đồ họa trung bình không lag, chơi liên quân đồ họa trung bình cũng lag nữa, vào giao tranh tổng như thảm họa",2,0,0,2,0,0,0,0,0,0
chơi hay nhưng hơi lag,0,0,0,2,1,0,0,0,0,0
sao thắng rank không cộng lực chiến mấy ba,0,0,0,0,2,0,0,0,0,0
game hồi xưa thì hay nhưng toàn hack map buff bẩn công khai chẳng khác gì tệ hại,0,0,0,2,0,0,0,2,0,0
cơ chế đăng nhập rất tệ hại,0,0,0,2,0,0,0,0,0,0
ghép trận y như kiểu muốn dìm người chơi. chơi thì lag lên lag xuống. người lớn chơi với rank người lớn . trẻ em tiểu học ghép cùng rank sao chơi. sao gánh. game tệ hại. chơi phí thời gian.,0,2,0,2,0,0,0,2,0,0
trừ uy tín không có lí do,0,0,0,0,2,0,0,0,0,0
"càng ngày càng lag , leo rank thì gặp phá game buff bẩn hack map iam , vào nor thì bị mấy đứa c1 chửi trong khi không làm gì",0,2,0,2,0,0,0,2,0,0
thay vì cấm mod skin thì cấm hack map aim lock đi với lại mạng tôi mạnh mà cứ bị network error văng game miết,0,0,0,2,0,2,0,2,0,0
ghép rank lệch trình team bạn như tuyển thủ team mình toàn tệ hại,0,2,0,0,0,0,0,2,0,0
"toàn bị lỗi thiết bị thôi, cứ mỗi lần bị lại phải xóa",0,0,0,2,0,0,0,0,0,0
"ghép trận quá lâu, còn nhiều lần ghép liên tiếp mà toàn thất bại do không đủ người sẵn sàng !!!",0,2,0,0,0,0,0,0,0,0
"2 c lỗi không fix được, 1 là mạng dù đã bật thiết lập mạng nhưng vẫn lag nhé 2 là ghép trận quá kém tệ hại nhà phát hành nói thật, ghép trúng không cùng đẳng cấp chơi rất bực. mãi chỉ ở mỗi kc và sắp lên hạng thì ghép tệ hại và lỗi mạng!",0,2,0,2,0,2,0,0,0,0
game tệ hại. thằng chủ bú ít thôi,0,0,0,0,0,2,0,0,0,0
"game bị cái gì vậy, chơi lag vô cùng",0,0,0,2,0,0,0,0,0,0
mẹ con nhân vật mua rồi mà không nhận được,0,0,1,2,0,0,0,0,1,0
lúc đang sắp vào trận lại hiện đang kết nối,0,0,0,2,0,0,0,0,0,0
vô chơi không được nhiều lúc bị văng,0,0,0,2,0,0,0,0,0,0
đang chơi tự nhiên tự thoát ra vào game thì lâu xong thì bị trừ uy tín oan,0,0,0,2,2,0,0,0,0,0
theo ý kiến cá nhân thì game nên chỉnh lại 1v1 . kiểm soát lời nói trong game chặt hơn và cũng nên tối ưu game hơn,0,0,0,0,1,1,0,0,0,0
game đang nhập không được đăng nhập xem trận đấu quá lâu,0,0,0,2,0,0,0,0,0,0
liên quân hết người chơi rồi à ghép trận quá chênh lệch,0,2,0,0,0,0,0,0,0,0
"chơi bị rời trận vô lại thì không vào lại trận được, yêu cầu game sửa lỗi",0,0,0,2,0,2,0,0,0,0
ghép trận toàn trẻ trâu phá game và nên cân bằng lại tướng edras,0,2,0,0,2,0,0,2,1,0
game xếp team chán lắm,0,2,0,0,0,0,0,0,0,0
"game tệ hại, tệ hại",0,0,0,0,0,0,0,0,0,0
đang chơi mạng khỏe tự nhiên bắt kết nối lại.kết nối xong chơi xong trận bị trừ uy tín không được sao,0,0,0,2,2,0,0,0,0,0
"bỏ cái reset rank được không, chứ để cày rank mệt vô cùng xong tụt lại. xong còn mấy ông chiến thần, chiến tướng, thách đấu xuống t.anh xong hành, chán vô cùng. chuỗi thua rồi ý",0,2,0,0,2,0,0,2,0,2
"game cập nhập phiên bản tệ hại vô trận không được . tôi không hài lòng , mong nhà phát hành xem xét. chứ cứ như vậy là sập game",0,0,0,2,0,1,0,0,0,0
tự nhiên người khác đăng nhập tài khoản tôi tôi đăng nhập lại thì nói chặn tôi là sao? tài khoản biết bao nhiêu là tiền của tôi,0,0,0,2,0,0,0,0,0,0
game chơi ngày càng lag cải thiện gì cho máy yếu đi chứ điện thoại của mình 128gb còn lag vô cùng không chơi nổi luôn ý mà đó là bật đồ họa xấu á nha còn mà bật full đồ họa thì cháy máy quá,1,0,0,2,0,1,0,0,0,0
game tệ hại mấy đứa afk nặng vào,0,0,0,0,0,2,0,2,0,0
game không chịu chỉnh sửa tố cáo gì lần nào cũng gặp phá mà không tố được,0,0,0,0,0,2,0,2,0,0
game hay mà là hay có hack,0,0,0,2,0,0,0,0,0,0
thời gian biến về quá lâu,0,0,0,0,2,0,0,0,0,0
game tệ hại team mình thì toàn trẻ trâu vào phá game afk còn team bạn thì toàn bro đánh hay tao chơi tụi từ cao thủ xuống kim cương 1 này game càng ngày càng nát,0,2,0,0,0,0,0,2,0,0
hơi lag,0,0,0,2,0,0,0,0,0,0
game tệ,0,0,0,0,0,0,0,0,0,0
"chơi game dễ bị văng , đồng đội ks kill liên tục nhưng lại bảo là chưa phát hiện hành vi vi phạm , đầu mùa thì toàn ghép trận hạng thấp với hạng cao xuống , cuối mùa mới gỡ được chút",0,2,0,2,0,2,0,2,0,0
tải các mục quá lâu,0,0,0,2,0,0,0,0,0,0
tôi không vào túi mù linh bảo được,0,0,0,2,0,0,0,0,0,0
nên ban những thằng buff bẩn mong nhà phát hành sửa lại nha....,0,0,0,2,0,1,0,2,0,0
game toàn afk thôi chán,0,0,0,0,0,0,0,2,0,0
tệ quá tệ,0,0,0,0,0,0,0,0,0,0
game 10 điểm,0,0,0,0,0,0,0,0,0,0
dàn xếp trận đấu,0,2,0,0,0,0,0,0,0,0
game tệ hại ghép toàn lệch cup thì lệch 80 90 giây rank thì 20 30 giây,0,2,0,0,0,0,0,0,0,0
vui lòng game bồi thường 200 quân huy vì chưa làm gì mà bị văng game bị cấm chơi tới 10 phút tài khoản tên là bànhthịmưum,0,0,0,2,0,1,0,0,0,0
"yêu cầu trả lại bộ kĩ năng cũ của sine, tôi sẽ để cái đánh giá này ở đây đến khi gà sửa lại.",0,0,0,0,2,2,0,0,2,0
hở tý là văng tệ hại,0,0,0,2,0,0,0,0,0,0
như cái tệ hại vào trận cứ lag không chơi được,0,0,0,2,0,0,0,0,0,0
mẹ game tệ hại cứ bị văng đang chơi giữa trận mà cứ văng mong garena sửa lỗi,0,0,0,2,0,1,0,0,0,0
game tệ hại mẹ mày cứ theo dõi uy tín của tao không làm gì cứ trừ ghép trận toàn lũ tệ hại mẹ mày nhà làm game tệ hại ấy cày uy tín lên 80 chúng mày cho tao xuống 75 toàn giao động 75 80 không lên nổi muốn người chơi còn chơi không,0,2,0,0,2,2,0,2,0,0
"xã hội trong game phân biệt người quá và game vẫn còn tình trạng gian lận , người chơi thiếu tôn trọng nhau , có những đối tượng chơi game khi chưa đủ tuổi, gây mất cân bằng trong game .chơi game để giải trí , vui vẻ , giao lưu , xả stress.chứ nhiều người chơi thấy áp lực tinh thần , gây khó chịu , cọc cằn trong khi chơi, các shop quy đổi chán . hy vọng nhà phát hành game liên quân mobile sẽ đọc được bài viết và cố gắng khắc phục những tình trạng trên để game phát triển văn minh hơn ở tương lai.",0,0,2,2,0,1,0,2,0,0
cập nhật quá chậm và lag,0,0,0,2,0,0,0,0,0,0
"mình nạp bằng sms hệ thống kêu bận nạp không được, đã vậy còn trừ tiền tài khoản",0,0,2,2,0,0,0,0,0,0
sao cào lì xì ra giải ba mà không nhận được quân huy,0,0,2,2,0,0,0,0,0,0
chơi nhiều rồi mà không có trang phục mới mang bị lỗi không chơi được quá tệ gây cảm giác không chịu khó,0,0,0,2,0,2,0,0,0,0
game dạo này vào chơi xíu là bị văng ra,0,0,0,2,0,0,0,0,0,0
"yêu cầu admin fix lỗi mua gói khởi đầu rồi mà tôi không nhận được, hoàn quân huy cho tôi",0,0,2,2,0,2,0,0,0,0
lính thì không chịu vào trụ còn mà lính vào trụ rồi thì mình vào đánh trụ thì trụ bắn mình,0,0,0,0,2,0,0,0,0,0
dung lượng thì cao ghép trận thì toàn tệ hại tải thì chậm,0,2,0,2,0,0,0,2,0,0
tự nhiên đứng game. vào lại cả tiếng đồng hồ vẫn thông báo bạn đang trong trận,0,0,0,2,0,0,0,0,0,0
"tình trạng hack tài khoản người khác khá cao rất thất vọng, dùng tiền để nạp tài khoản chơi nhưng bị hack kiểu này em là không dám nạp thêm",0,0,2,2,0,2,0,2,0,0
game tệ hại gì hơn 10gb treo đầu dê à à,0,0,0,2,0,0,0,0,0,0
game gì toàn hack map thì chơi cái gì !!,0,2,0,0,0,0,0,2,0,0
game chơi toàn tệ hại,0,0,0,0,0,0,0,2,0,0
thắng hơi vấn đề kĩ năng,0,0,0,0,0,0,0,0,0,1
"không hiện thông tin đầy đủ dù đã tải hết thông tin ,số tiền số mạng chịu.",0,0,0,2,0,0,0,0,0,0
"trả sinet đây không hiểu sao team bạn toàn cao thủ cân 5,6 chục thằng ,con team mình feed 5,6 chục mạng cả rank , cả thường",0,2,0,0,0,0,0,2,0,0
không cho ai vào tài khoản không đấu hạng vẫn bị tụt sao,0,0,0,2,2,0,0,0,0,0
toàn bị văng,0,0,0,2,0,0,0,0,0,0
chưa vào trận lại thoát ra,0,0,0,2,0,0,0,0,0,0
game tệ hại toàn ghép chúng tệ hại,0,2,0,0,0,0,0,2,0,0
game cho tính năng chặn một cái set gì đó để mình không ghép phải được không chứ toàn cái setlove vô phá rank,0,2,0,0,1,0,0,2,0,0
mạng rất cao mà game không cho vào,0,0,0,2,0,0,0,0,0,0
chơi gặp toàn gì đâu,0,2,0,0,0,0,0,2,0,0
mỗi lần cày điểm thì được hơn chục điểm mà thua là trừ gấp 3 lần vậy cày gì nữa,0,0,0,0,2,0,0,0,0,2
chế độ thần ma quyết đấu không chơi được mong nhà phát hành sửa lại,0,0,0,2,0,1,0,0,0,0
lag mà cũng bị trừ điểm uy tín,0,0,0,2,2,0,0,0,0,0
tố cáo chả có tác dụng vô cùng gì cả ??,0,0,0,0,2,2,0,0,0,0
không đăng nhập bị gì ý,0,0,0,2,0,0,0,0,0,0
gặp nhiều trẻ trâu vô cùng..xong cập nhật lắm vô cùng máy hết dung lượng rồi còn cứ cập nhật nữa,0,0,0,2,0,0,0,2,0,0
"thực sự là tôi không chịu nổi cái tính kiêu ngạo của bọn nhà phát hành với lũ đứng đầu cái game này rồi, không còn coi người chơi ra cái gì nữa, một đống hack với phá game không bao giờ thấy xử lý đàng hoàng, đến tận lỗi bảo mật để tài khoản game bị ăn ban vô cớ cũng đổ ngược tội lại cho người chơi??? thực sự nếu bọn mày tệ hại không biết cách để phát triển game thì hủy game tệ hại đi, hết cny thì đến bị phá tài khoản do kẻ xấu lợi dụng uid, bọn hack thì dễ dàng quậy tung engine còn người chơi thì mệt mỏi với một đống bug, lag, với phá game buff.",0,0,0,2,2,2,0,2,0,0
game toàn lỗi,0,0,0,2,0,0,0,0,0,0
"thuật toán ghép trận ngày càng tệ hại, ghép phải mấy thằng ăn hên không có kĩ năng mà đánh nói chung game chán ngày càng tệ đi",0,2,0,0,0,0,0,2,0,0
game cập nhật xong chơi thì lag vào trận bị lỗi thì lại trừ uy tín và ghi là xử phạt afk quá bức xúc,0,0,0,2,0,2,0,0,0,0
ghép trận tệ hại,0,2,0,0,0,0,0,0,0,0
game cập nhật xong vào sự kiện chung sức thì bị văng game không vào thì bình thường mong game chỉnh sửa lại,0,0,0,2,0,1,0,0,0,0
game ghép trận rất tệ hại đi đánh cup mà team mình 1 tinh anh 3 cao thủ mỗi tôi chiến tướng mà team bạn 1 chiến thần 2 chiến tướng còn lại đại cao thủ nói chung game rất tệ hại,0,2,0,0,0,0,0,2,0,0
mong game giảm các dung lượng chứ nặng máy quá,0,0,0,2,0,0,0,0,0,0
"garena mà không chịu giảm gb của game là mọi người sẽ cho đánh giá 1 sao và xóa game không tải lại nữa,game cải thiện nhẹ đỡ lag thì chúng tôi sẽ ủng hộ nhiều người chơi",0,0,0,2,0,2,0,0,0,0
đang chơi bị ban tài khoản là sao ?,0,0,0,2,0,0,0,0,0,0
hệ thống ghép trận như tệ hại,0,2,0,0,0,0,0,0,0,0
"tải về không đăng nhập được cả fb , gg , và tài khoản tự lập",0,0,0,2,0,0,0,0,0,0
chơi thấy quá dở,0,0,0,0,0,0,0,0,0,0
"chơi game toàn gặp gì đâu không, thắng 1 trận trái lại thua mười mấy trận liên tiếp không",0,2,0,0,0,0,0,2,0,0
cập nhật xong lỗi khá nhiều tố cáo phá game thì không tố cáo được,0,0,0,2,0,0,0,0,0,0
ghép trận bên mình gà còn bên địch toàn pro,0,2,0,0,0,0,0,2,0,0
game tệ hại chơi xếp team,0,2,0,0,0,0,0,0,0,0
game tệ hại đồng đội thì bị ngu cơ chế ghép đội thì tệ hại bò,0,2,0,0,0,0,0,2,0,0
ghép trận như tệ hại trận cuối lên cao thủ mà lần nào cũng ghép được bạch kim với kim cương,0,2,0,0,0,0,0,0,0,0
game tệ hại gặp toàn thành phần gì đâu không á,0,0,0,0,0,0,0,2,0,0
nhiều lúc team mình afk không bị trừ uy tín,0,0,0,0,2,0,0,2,0,0
lag vô cùng,0,0,0,2,0,0,0,0,0,0
game cứ lag mạng vẫn bình thường mà kêu mất kết nối,0,0,0,2,0,0,0,0,0,0
"chọn lane như tệ hại, đề nghị xóa cái lane phụ ra, chứ muốn đi lane chính mà cứ bắt đi lane phụ hoài luôn",0,2,0,0,2,2,0,0,0,0
"game hay nhưng chơi ép trụ thắng tính làm gì nghĩ sao mà để vậy được cũng chịu luôn á ghét chung với phá game nói chuyện chơi không bao giờ thắng ghét luôn á mẹ rank cao mà ghép cho bot vô phá game 1 con không nói mà cho tới 2,3 con chơi kiểu mẹ gì",0,2,0,0,2,0,0,2,0,0
"game tệ hại người ta vậy, rank tệ hại vô cùng không có công bằng nổi, ghép toàn thú không đúng con chó gà lo ham tiền mà quên đi kĩ năng",0,2,2,0,0,2,0,2,0,0
dead game,0,0,0,0,0,0,0,0,0,0
tệ hại meta toàn tướng cơ động mà chỉ sửa thời gian hồi chiêu hả bắt địch kiểu tệ hại gì,0,0,0,0,2,0,0,0,0,0
"bị sập mạng 2 phút bảo afk 50 rồi trừ 5 uy tín , tôi nghĩ nên xem xét lại việc trừ uy tín này",0,0,0,2,2,1,0,0,0,0
game hay nhưng nạp thẻ nhiều quá,0,0,2,0,0,0,0,0,0,0
mẹ ghép gì đâu team ngu team bạn như tuyển thủ gì đó thua 8 trận liên tiếp luôn không thắng được 1 trận nữa,0,2,0,0,0,0,0,2,0,2
game thì hack mà văn game nhiều văn game cái trừ uy tín nhà phát hành game bình thường cài uy tín mệt không,0,0,0,2,2,2,0,2,0,0
